building_type,material,age_years,area_m2,region,tilt_angle_deg,vibration_magnitude,shock_detected,temperature_c,humidity_pct,pressure_hpa,illuminance_lux,structural_status,climate_status,lighting_status,overall_status,_true_degradation_level
commercial,mixed,46,3195.8,continental,3.903,0.346,False,5.68,69.81,1004.79,690.1,critical,normal,normal,critical,0.6104
commercial,concrete,74,925.3,continental,2.748,0.2742,False,5.86,59.76,998.25,538.9,critical,normal,normal,critical,0.5105
residential,mixed,50,2134.4,temperate,1.494,0.1061,False,16.9,53.86,1015.78,356.6,critical,normal,normal,critical,0.3657
residential,concrete,30,2383.4,coastal,0.108,0.0298,False,13.75,61.5,1012.92,468.8,normal,normal,normal,normal,0.0
commercial,mixed,24,3137.6,temperate,1.078,0.1499,False,8.3,46.99,1008.75,482.1,critical,normal,attention,critical,0.331
industrial,concrete,59,1254.9,temperate,1.827,0.113,False,7.58,59.99,1008.17,275.6,critical,normal,normal,critical,0.42
residential,brick,40,3607.8,temperate,0.382,0.0276,False,20.73,55.01,1012.32,337.1,normal,normal,normal,normal,0.1937
industrial,concrete,5,4844.3,arid,0.101,0.0286,False,28.13,3.98,1011.7,258.4,normal,normal,normal,normal,0.0
residential,concrete,47,550.4,continental,3.665,0.2784,False,11.93,51.45,1018.77,233.5,critical,normal,normal,critical,0.5796
commercial,brick,6,2502.4,continental,0.046,0.0,False,4.17,56.65,1008.57,525.6,normal,normal,normal,normal,0.0
residential,brick,20,3491.9,continental,1.06,0.0287,False,24.66,72.64,1021.85,372.7,critical,attention,normal,critical,0.3087
residential,mixed,24,694.9,continental,1.084,0.0605,False,15.62,56.27,1029.18,372.8,critical,normal,normal,critical,0.3418
historical,brick,83,2025.8,continental,2.214,0.2012,False,12.9,46.21,1028.63,230.4,critical,normal,normal,critical,0.4356
commercial,mixed,45,2077.6,temperate,5.454,0.4062,True,19.4,62.39,1011.16,496.7,critical,normal,attention,critical,0.6972
residential,wood,7,4060.0,coastal,0.0,0.0,False,15.2,64.48,1004.26,371.5,normal,normal,normal,normal,0.0093
industrial,mixed,33,4196.8,arid,1.263,0.1422,False,10.09,45.01,1009.26,231.4,critical,normal,normal,critical,0.3547
residential,wood,116,3439.3,arid,3.703,0.3353,False,18.96,22.74,1013.94,440.9,critical,normal,normal,critical,0.5948
historical,brick,16,1095.6,continental,0.265,0.0,False,2.78,64.1,1005.79,107.4,normal,normal,attention,attention,0.0426
industrial,concrete,55,492.3,continental,0.204,0.0048,False,3.16,30.03,1007.94,331.0,normal,normal,normal,normal,0.0479
residential,wood,83,4695.0,temperate,6.023,0.46,False,23.52,65.98,1014.91,434.9,critical,attention,normal,critical,0.7394
residential,brick,24,3577.1,temperate,1.314,0.1291,False,19.94,45.34,1018.69,425.2,critical,normal,normal,critical,0.3471
residential,concrete,7,1207.5,temperate,0.0,0.0268,False,5.13,59.67,1007.88,487.9,normal,normal,normal,normal,0.1003
industrial,concrete,48,4185.3,temperate,0.994,0.0599,False,24.95,49.47,1007.83,264.8,critical,normal,normal,critical,0.3187
residential,brick,59,1223.7,continental,0.934,0.0093,False,3.95,39.88,1025.79,371.6,critical,normal,normal,critical,0.2373
commercial,mixed,67,3790.1,arid,1.014,0.0567,False,33.61,15.91,1007.88,437.0,critical,normal,attention,critical,0.2982
commercial,mixed,38,3369.3,temperate,0.484,0.0106,False,28.37,61.15,1016.28,393.1,normal,normal,attention,attention,0.1905
residential,brick,43,1418.1,continental,4.044,0.323,False,-2.56,44.66,1023.8,375.6,critical,normal,normal,critical,0.6282
historical,brick,21,54.3,arid,0.225,0.034,True,30.96,26.2,1007.27,333.7,attention,normal,normal,attention,0.0724
residential,wood,12,1336.7,temperate,0.047,0.0164,False,16.87,48.49,1011.26,356.3,normal,normal,normal,normal,0.049
commercial,brick,23,3753.7,arid,0.0,0.0,False,28.31,26.86,1006.95,461.4,normal,normal,attention,attention,0.1024
residential,wood,85,2855.2,temperate,2.326,0.1632,False,12.3,63.59,1005.99,383.8,critical,normal,normal,critical,0.4877
residential,concrete,13,2240.3,arid,0.0,0.0561,False,28.95,19.87,1012.9,255.0,attention,normal,normal,attention,0.0479
industrial,concrete,4,4958.4,continental,0.445,0.0083,False,9.04,50.88,1016.12,370.7,normal,normal,normal,normal,0.1724
residential,concrete,63,841.0,continental,3.418,0.2919,False,25.75,43.94,1009.81,411.4,critical,normal,normal,critical,0.568
residential,mixed,24,4757.0,continental,0.0,0.0018,False,29.63,56.13,1010.31,378.4,normal,normal,normal,normal,0.043
residential,wood,33,2944.1,temperate,0.0,0.0445,False,16.51,62.53,1003.43,375.6,attention,normal,normal,attention,0.0
commercial,concrete,29,1115.5,arid,1.605,0.13,False,39.44,43.0,1008.62,569.1,critical,normal,normal,critical,0.3647
residential,mixed,30,3455.4,arid,2.499,0.1596,False,22.44,47.55,1005.74,304.1,critical,normal,normal,critical,0.4648
commercial,mixed,102,863.8,temperate,1.578,0.1501,False,19.96,61.26,1004.09,440.0,critical,normal,attention,critical,0.3814
residential,brick,9,4589.0,temperate,0.118,0.0,False,11.36,49.49,1022.37,369.0,normal,normal,normal,normal,0.0916
commercial,concrete,65,1982.0,coastal,2.627,0.1974,False,15.67,74.38,1002.42,480.5,critical,normal,attention,critical,0.4785
residential,brick,7,4933.8,coastal,0.213,0.0,False,20.36,70.68,1016.82,341.0,normal,attention,normal,attention,0.0
residential,brick,78,989.9,temperate,2.847,0.2642,False,26.06,67.02,1012.72,457.8,critical,normal,normal,critical,0.5296
commercial,concrete,21,3810.4,continental,0.0,0.0,False,-0.1,81.33,1029.88,447.9,normal,attention,attention,attention,0.0
commercial,wood,27,553.8,coastal,1.045,0.0468,False,16.1,71.6,1022.65,503.4,critical,attention,normal,critical,0.2683
industrial,concrete,53,784.8,continental,2.969,0.2121,False,-12.17,76.87,1007.16,338.9,critical,attention,normal,critical,0.5399
commercial,concrete,47,1197.7,continental,0.139,0.0125,False,10.96,68.11,1024.99,432.4,normal,normal,attention,attention,0.1265
commercial,mixed,18,1070.2,temperate,0.191,0.0,False,8.43,45.42,1018.64,419.8,normal,normal,attention,attention,0.063
residential,wood,60,4728.3,continental,2.56,0.2311,False,10.52,49.21,1016.38,403.2,critical,normal,normal,critical,0.4706
commercial,concrete,36,105.6,coastal,1.934,0.1694,False,23.82,68.57,1012.06,563.8,critical,normal,normal,critical,0.4217
historical,wood,44,988.9,continental,0.774,0.0933,False,-3.87,48.31,1021.38,198.6,critical,normal,normal,critical,0.2684
residential,brick,119,2372.2,arid,7.022,0.598,False,16.99,42.08,1003.77,300.7,critical,normal,normal,critical,0.7987
residential,brick,36,2588.7,continental,1.632,0.0728,False,6.04,41.11,1011.79,248.2,critical,normal,attention,critical,0.3699
residential,mixed,73,1532.8,continental,1.067,0.1534,False,-10.2,30.52,1010.12,195.5,critical,normal,normal,critical,0.2889
commercial,concrete,59,3503.6,temperate,6.173,0.4904,False,26.23,70.54,1016.44,457.3,critical,normal,attention,critical,0.7479
commercial,concrete,23,610.4,temperate,0.661,0.0207,True,10.49,52.78,1025.27,551.7,attention,normal,normal,attention,0.2052
residential,brick,78,2635.7,temperate,1.426,0.1332,False,17.15,54.56,1016.09,221.4,critical,normal,normal,critical,0.3683
historical,brick,82,4478.1,arid,2.447,0.232,False,11.64,14.96,1015.04,263.7,critical,normal,normal,critical,0.4528
residential,brick,132,1718.3,temperate,5.506,0.3782,False,13.22,65.12,1012.37,342.0,critical,normal,normal,critical,0.7034
historical,wood,48,4266.3,temperate,3.291,0.2706,False,23.31,47.98,1011.66,244.5,critical,normal,normal,critical,0.5513
residential,brick,28,1815.7,temperate,6.523,0.52,False,19.36,41.71,1014.46,470.1,critical,normal,attention,critical,0.7892
industrial,concrete,21,1988.1,arid,3.594,0.2561,False,26.47,27.3,1012.37,413.0,critical,normal,normal,critical,0.5679
residential,concrete,89,910.5,continental,1.105,0.1148,False,8.61,47.18,1013.15,458.7,critical,attention,normal,critical,0.2918
residential,wood,5,3477.0,continental,0.457,0.0211,False,-9.24,61.28,1009.0,308.9,normal,normal,normal,normal,0.1705
residential,brick,39,466.1,temperate,3.281,0.2646,False,20.79,62.39,1007.64,291.8,critical,normal,normal,critical,0.5343
residential,concrete,53,2706.8,coastal,1.683,0.1035,False,14.77,56.23,997.99,333.1,critical,normal,normal,critical,0.3787
commercial,concrete,60,4119.4,arid,1.693,0.1358,False,19.98,38.49,1020.17,571.4,critical,attention,normal,critical,0.4013
residential,concrete,66,2134.1,continental,0.991,0.1178,False,22.45,57.67,1004.55,456.9,critical,normal,normal,critical,0.2919
residential,wood,68,3498.1,continental,2.053,0.0945,False,1.39,69.85,1024.76,390.6,critical,attention,normal,critical,0.3889
residential,wood,22,1562.4,temperate,0.711,0.0135,False,11.45,66.46,1020.46,372.4,attention,attention,normal,attention,0.2362
residential,wood,55,2129.0,temperate,1.59,0.1322,False,10.01,41.84,1001.6,273.4,critical,normal,normal,critical,0.3897
industrial,concrete,36,461.8,coastal,2.171,0.1318,False,20.55,63.25,1009.06,395.3,critical,normal,normal,critical,0.4256
residential,mixed,22,2331.0,temperate,0.321,0.0384,False,16.44,50.67,1019.42,332.2,attention,normal,normal,attention,0.2302
commercial,concrete,27,3563.2,coastal,1.383,0.0489,False,22.58,71.33,1019.22,421.5,critical,normal,attention,critical,0.3453
industrial,mixed,28,182.4,temperate,0.201,0.0472,False,21.24,58.82,1010.84,307.2,attention,normal,normal,attention,0.1033
industrial,wood,8,3313.8,continental,1.37,0.1226,False,29.15,45.26,1005.63,280.6,critical,normal,normal,critical,0.369
residential,brick,44,2754.2,coastal,0.919,0.0728,False,17.27,70.81,1003.38,320.2,critical,attention,normal,critical,0.3073
commercial,concrete,59,1380.7,arid,1.925,0.1333,False,15.39,33.08,1010.78,371.4,critical,normal,attention,critical,0.4407
residential,concrete,10,2902.2,arid,0.601,0.0029,False,7.11,30.02,1013.93,464.7,attention,normal,normal,attention,0.1819
commercial,brick,94,1392.2,continental,2.31,0.1537,False,13.31,79.47,1009.51,355.6,critical,attention,attention,critical,0.4476
industrial,concrete,57,2620.3,continental,0.78,0.0644,False,10.6,64.4,1023.13,165.7,critical,normal,attention,critical,0.2718
residential,wood,71,4851.1,continental,1.436,0.0748,False,15.45,64.11,1010.38,276.5,critical,normal,normal,critical,0.363
commercial,mixed,86,1323.7,temperate,4.686,0.395,False,13.69,67.85,1012.91,483.2,critical,normal,attention,critical,0.64
commercial,concrete,18,4734.9,coastal,0.0,0.0537,False,17.81,61.33,1013.49,295.2,attention,normal,critical,attention,0.0
commercial,brick,115,371.9,coastal,4.393,0.4092,False,28.41,63.58,1017.83,400.0,critical,normal,attention,critical,0.6265
industrial,concrete,105,149.2,coastal,2.209,0.188,False,8.86,64.89,1023.2,240.4,critical,normal,normal,critical,0.4671
commercial,concrete,11,2934.5,continental,0.037,0.0,False,8.04,28.98,1025.24,513.0,normal,normal,normal,normal,0.0
industrial,concrete,97,2611.0,temperate,2.443,0.1871,False,13.29,68.73,1011.17,275.1,critical,normal,normal,critical,0.4541
residential,brick,24,4680.1,coastal,1.427,0.105,False,19.07,72.64,1009.09,279.3,critical,attention,normal,critical,0.3553
industrial,concrete,95,949.1,arid,3.307,0.274,False,29.34,44.27,1017.09,204.5,critical,normal,normal,critical,0.5474
residential,concrete,82,4685.7,temperate,2.893,0.2269,False,15.01,67.28,1010.99,326.5,critical,normal,normal,critical,0.5121
residential,brick,46,3329.6,arid,3.849,0.2645,False,33.63,38.46,1017.68,323.4,critical,normal,normal,critical,0.5762
residential,concrete,40,3215.1,temperate,1.999,0.1658,False,12.59,51.32,1012.7,246.8,critical,normal,normal,critical,0.4301
commercial,wood,83,4815.8,arid,6.173,0.4791,False,24.57,31.82,1009.6,554.5,critical,normal,normal,critical,0.7565
residential,brick,85,3668.5,temperate,1.48,0.0821,False,3.8,53.22,1018.64,373.8,critical,normal,normal,critical,0.3805
residential,concrete,20,277.5,continental,0.198,0.0213,False,11.52,53.56,1013.86,261.8,normal,normal,normal,normal,0.1342
residential,wood,36,4174.5,temperate,2.055,0.1429,False,3.13,71.47,1011.59,360.4,critical,attention,normal,critical,0.4354
commercial,wood,6,1330.0,continental,0.0,0.0082,False,32.34,60.1,1012.19,521.4,normal,normal,normal,normal,0.0
commercial,concrete,91,275.7,coastal,4.515,0.3722,False,16.94,65.97,1015.7,553.0,critical,normal,normal,critical,0.6348
industrial,mixed,51,2420.1,temperate,6.705,0.4781,False,11.49,67.3,1013.95,257.2,critical,normal,normal,critical,0.7668
industrial,concrete,17,548.4,continental,0.0,0.0,False,9.89,47.96,1018.35,359.3,normal,normal,normal,normal,0.0
residential,brick,12,2097.7,continental,0.0,0.0,False,0.52,45.38,1024.09,261.3,normal,normal,normal,normal,0.0
historical,brick,59,4595.6,arid,0.0,0.0,False,27.94,28.13,1011.83,197.5,normal,normal,normal,normal,0.0
commercial,mixed,22,894.1,arid,0.084,0.0547,False,21.6,27.72,1011.29,550.1,attention,normal,normal,attention,0.1203
residential,brick,85,371.7,temperate,0.52,0.0095,False,18.34,54.86,1010.43,199.9,attention,normal,normal,attention,0.2479
residential,brick,38,3364.4,coastal,1.246,0.1001,False,5.37,75.65,1013.23,466.4,critical,attention,normal,critical,0.3903
residential,mixed,59,2439.8,coastal,1.312,0.0932,False,22.75,64.16,1012.06,342.6,critical,normal,normal,critical,0.3389
residential,mixed,42,4778.3,continental,1.053,0.0518,False,20.06,44.87,1010.7,264.3,critical,normal,normal,critical,0.2381
industrial,concrete,20,530.8,arid,0.0,0.0,False,26.22,22.4,1006.17,282.2,normal,normal,normal,normal,0.003
residential,wood,37,3517.1,temperate,0.129,0.0631,False,22.6,66.58,1004.36,169.3,critical,attention,normal,critical,0.0968
commercial,concrete,24,285.1,continental,0.118,0.0407,False,25.23,45.29,1015.93,496.6,attention,normal,attention,attention,0.0778
residential,brick,14,160.5,continental,0.152,0.0,False,11.23,56.7,1014.5,318.2,normal,normal,normal,normal,0.0
commercial,concrete,47,788.0,continental,0.441,0.0743,False,23.53,35.76,1015.66,505.1,critical,normal,normal,critical,0.2226
residential,brick,52,2792.7,coastal,1.615,0.1064,False,12.33,53.79,1016.43,364.8,critical,normal,normal,critical,0.3678
residential,brick,129,4645.7,arid,5.207,0.4292,False,20.03,33.3,1007.22,275.3,critical,normal,normal,critical,0.6846
commercial,concrete,13,309.9,continental,0.711,0.1093,True,18.87,26.32,1022.88,359.0,critical,normal,attention,critical,0.2606
commercial,concrete,63,4941.8,temperate,3.053,0.2615,False,16.22,66.28,1002.16,373.4,critical,normal,attention,critical,0.5337
commercial,concrete,76,1785.3,continental,5.817,0.49,False,8.04,67.72,1000.72,321.2,critical,normal,attention,critical,0.726
historical,brick,3,1908.5,continental,0.08,0.0123,False,10.59,62.53,1023.57,270.3,normal,normal,normal,normal,0.1011
residential,mixed,35,649.3,temperate,0.788,0.1027,False,9.06,60.71,1003.02,305.8,critical,normal,normal,critical,0.2581
residential,wood,77,2233.1,arid,0.913,0.1118,False,26.02,18.64,1007.46,319.0,critical,normal,normal,critical,0.2725
commercial,brick,50,3627.9,temperate,0.874,0.1059,False,11.28,65.71,1020.31,500.8,critical,normal,normal,critical,0.2579
commercial,concrete,103,4888.0,temperate,0.909,0.0884,True,11.12,69.95,1003.29,420.3,critical,normal,attention,critical,0.3076
commercial,concrete,62,4845.9,temperate,1.768,0.1242,False,18.22,59.43,1015.18,359.9,critical,normal,attention,critical,0.4043
residential,brick,29,2454.1,temperate,0.501,0.0849,False,20.28,61.46,999.43,356.6,critical,normal,normal,critical,0.229
residential,wood,59,3849.9,continental,3.293,0.2735,False,-1.7,19.6,1005.64,299.6,critical,normal,normal,critical,0.547
residential,wood,98,2063.2,continental,4.498,0.3162,False,3.75,36.81,1012.22,403.1,critical,normal,normal,critical,0.6275
industrial,mixed,74,1147.5,temperate,2.783,0.2083,False,8.83,46.79,1027.53,208.8,critical,normal,normal,critical,0.5023
commercial,mixed,24,456.7,temperate,0.281,0.0871,False,15.09,62.24,1007.74,479.8,critical,normal,attention,critical,0.1863
historical,wood,50,3348.2,coastal,1.141,0.0964,False,22.1,62.68,1018.89,273.5,critical,normal,normal,critical,0.3389
industrial,concrete,81,1184.7,coastal,0.22,0.0706,True,16.08,67.61,1010.81,315.6,critical,normal,normal,critical,0.16
residential,concrete,38,4645.4,coastal,3.001,0.2563,False,13.95,79.25,1009.69,366.3,critical,attention,normal,critical,0.5141
residential,mixed,34,986.8,temperate,2.203,0.1623,False,14.95,56.42,1008.16,406.3,critical,normal,normal,critical,0.4325
commercial,mixed,50,4069.4,arid,0.0,0.0,False,34.73,25.96,1011.58,271.1,normal,normal,critical,attention,0.1215
residential,wood,6,1501.6,temperate,0.159,0.0448,False,10.55,52.97,1017.26,357.9,attention,normal,normal,attention,0.0
residential,mixed,63,4491.1,continental,1.69,0.1038,False,14.64,51.65,1004.84,295.4,critical,normal,normal,critical,0.3955
residential,mixed,52,3664.7,temperate,0.37,0.0645,False,5.79,57.74,1005.54,342.0,critical,normal,normal,critical,0.2091
residential,brick,72,3008.7,arid,3.877,0.312,False,10.85,40.12,1008.98,324.5,critical,normal,normal,critical,0.5936
residential,concrete,20,1943.8,continental,0.195,0.0039,False,23.04,46.65,1000.29,397.2,normal,normal,normal,normal,0.1306
residential,concrete,69,3260.7,temperate,0.04,0.0,False,25.44,73.85,1013.28,426.4,normal,normal,normal,normal,0.1465
residential,concrete,88,4970.5,coastal,6.812,0.5166,False,8.76,69.34,1014.94,267.0,critical,normal,normal,critical,0.7745
residential,wood,21,3697.0,temperate,0.052,0.0274,False,10.96,56.78,1003.69,295.2,normal,attention,normal,normal,0.0
historical,wood,4,4913.0,coastal,0.526,0.0651,False,11.54,68.26,1018.72,91.2,critical,attention,attention,critical,0.2199
industrial,concrete,53,3443.2,temperate,1.271,0.0573,False,19.92,61.22,1014.75,283.8,critical,normal,normal,critical,0.3455
residential,wood,83,4627.8,continental,0.756,0.0065,False,12.75,51.55,996.16,313.6,attention,normal,normal,attention,0.2314
residential,concrete,41,3056.6,coastal,0.507,0.0338,False,11.69,67.2,999.39,281.4,attention,normal,normal,attention,0.1895
historical,brick,95,3396.6,temperate,0.591,0.0595,False,2.05,54.92,1012.78,326.1,critical,normal,normal,critical,0.2668
residential,wood,27,2477.1,temperate,2.078,0.1338,False,13.17,48.9,1020.55,278.0,critical,normal,normal,critical,0.4416
commercial,concrete,66,4279.6,temperate,4.413,0.2977,False,15.17,61.63,1002.41,375.8,critical,normal,attention,critical,0.6298
