building_type,material,age_years,area_m2,region,tilt_angle_deg,vibration_magnitude,shock_detected,temperature_c,humidity_pct,pressure_hpa,illuminance_lux,structural_status,climate_status,lighting_status,overall_status,_true_degradation_level
historical,brick,12,899.3,continental,0.341,0.0821,False,1.17,62.03,1004.83,189.7,normal,normal,normal,attention,0.1681
historical,brick,27,2648.4,continental,0.151,0.0578,False,20.07,47.77,1011.04,127.7,normal,normal,attention,attention,0.1596
commercial,mixed,46,2802.3,continental,3.319,0.2697,True,0.93,59.94,1015.28,433.8,attention,normal,normal,attention,0.5534
residential,brick,80,3256.2,coastal,3.953,0.3664,False,18.49,56.45,1013.19,430.3,critical,normal,normal,critical,0.6099
industrial,brick,50,80.5,arid,2.998,0.23,False,33.66,30.22,1011.86,210.4,attention,normal,normal,attention,0.5125
residential,concrete,29,4746.3,arid,2.515,0.2123,False,40.18,36.41,1012.55,378.5,attention,attention,normal,attention,0.4904
residential,concrete,11,2403.5,continental,1.076,0.1089,False,7.9,59.66,1019.44,360.7,normal,normal,normal,normal,0.3288
historical,wood,77,1876.9,coastal,2.592,0.2619,False,18.83,62.85,1006.8,222.8,attention,attention,normal,attention,0.4833
residential,mixed,25,1332.4,coastal,0.0,0.0,False,23.37,67.25,1011.03,302.7,normal,attention,normal,attention,0.0732
industrial,concrete,62,1466.2,coastal,2.384,0.1675,False,13.93,66.07,995.79,274.4,attention,normal,normal,attention,0.4754
commercial,mixed,45,1101.5,arid,1.023,0.0462,False,27.48,25.49,1004.27,478.4,normal,normal,normal,normal,0.2925
residential,concrete,47,1192.3,arid,4.587,0.3817,False,16.45,27.52,1008.81,373.0,critical,normal,normal,critical,0.6289
residential,wood,57,1358.6,continental,1.352,0.0453,False,-2.63,61.82,1027.05,381.5,normal,attention,normal,attention,0.3508
commercial,mixed,32,1428.7,arid,0.372,0.0314,False,43.18,28.14,1010.42,497.3,normal,attention,normal,attention,0.1509
commercial,concrete,17,500.6,temperate,2.683,0.209,False,12.18,75.26,1012.9,388.5,attention,attention,normal,attention,0.4902
residential,wood,25,4298.1,continental,0.787,0.0775,False,0.02,65.22,1007.73,434.0,normal,attention,normal,attention,0.2932
residential,concrete,58,1258.8,coastal,0.343,0.0,False,19.14,67.69,1004.86,351.9,normal,normal,normal,normal,0.095
residential,wood,13,452.6,temperate,0.0,0.0232,False,16.63,87.53,1020.89,220.0,normal,critical,normal,critical,0.0
industrial,mixed,40,1912.1,arid,3.96,0.2425,False,21.93,22.99,1011.27,389.4,attention,normal,normal,attention,0.5875
commercial,concrete,52,3767.7,temperate,0.182,0.0,False,17.25,57.99,1019.17,411.4,normal,normal,normal,normal,0.1141
commercial,mixed,47,532.8,coastal,0.669,0.0657,False,13.29,80.32,1015.34,373.7,normal,critical,normal,critical,0.2372
residential,brick,71,1310.7,temperate,8.302,0.5966,False,22.69,89.9,1011.09,270.7,critical,critical,normal,critical,0.8527
residential,wood,98,4376.8,arid,1.415,0.1312,False,29.2,11.94,1013.47,369.3,attention,normal,normal,attention,0.3576
historical,brick,39,492.9,temperate,0.0,0.0,False,24.19,60.82,1019.85,312.9,normal,normal,normal,normal,0.0914
residential,wood,66,4442.0,continental,1.279,0.0852,False,11.34,60.1,1009.51,402.8,normal,attention,normal,attention,0.3131
industrial,concrete,83,2613.3,temperate,1.198,0.0798,False,15.3,65.05,1016.08,160.4,normal,normal,attention,attention,0.338
residential,concrete,25,1421.3,arid,0.716,0.0282,False,20.6,28.48,1019.76,441.5,normal,normal,normal,normal,0.2625
residential,mixed,92,1083.7,arid,8.288,0.6715,False,19.1,30.08,1013.49,463.0,critical,normal,normal,critical,0.8612
residential,wood,73,4900.0,coastal,0.909,0.0689,False,9.37,60.29,1011.58,437.5,normal,attention,normal,attention,0.2984
industrial,mixed,65,4180.8,coastal,1.416,0.084,False,16.54,61.93,994.09,340.1,normal,normal,normal,normal,0.3224
residential,concrete,20,2531.7,continental,0.311,0.0,False,13.99,56.26,1017.08,272.5,normal,normal,normal,normal,0.1456
commercial,mixed,15,1413.6,continental,1.107,0.1083,False,7.49,60.94,1013.44,542.9,normal,attention,normal,normal,0.33
residential,wood,48,1919.5,coastal,2.857,0.2324,False,19.64,59.9,1012.21,351.3,attention,normal,normal,attention,0.498
industrial,concrete,26,2217.0,continental,0.045,0.0,False,18.57,42.08,1016.95,409.0,normal,normal,normal,normal,0.0
residential,brick,89,2559.1,continental,1.221,0.0992,False,22.56,46.69,1013.88,531.8,normal,normal,normal,normal,0.3505
residential,concrete,58,699.8,continental,3.573,0.3059,False,-0.53,58.35,1011.92,340.5,attention,normal,normal,attention,0.5704
historical,brick,21,2806.7,temperate,0.405,0.0753,False,15.47,63.26,1014.9,256.5,normal,normal,normal,normal,0.2251
residential,wood,49,152.7,arid,0.148,0.0,False,35.96,36.65,1012.83,432.9,normal,normal,normal,normal,0.0863
residential,wood,18,4625.5,continental,0.208,0.0,False,-0.34,37.63,1018.58,315.7,normal,normal,normal,normal,0.1255
residential,brick,61,2564.5,temperate,1.041,0.0947,False,11.57,51.2,1017.33,414.2,normal,normal,normal,normal,0.3354
historical,brick,27,4069.7,arid,1.314,0.1168,False,9.31,34.64,1008.42,156.3,normal,normal,normal,normal,0.3628
residential,wood,16,2971.4,temperate,0.364,0.0245,False,5.52,73.44,998.57,426.8,normal,attention,normal,attention,0.1337
commercial,concrete,44,1792.9,temperate,0.534,0.0289,False,3.88,68.56,1002.37,461.1,normal,normal,normal,normal,0.2108
residential,wood,14,3943.2,temperate,0.0,0.0189,False,24.89,63.04,1009.42,321.6,normal,attention,normal,attention,0.0
historical,brick,30,4501.2,temperate,1.066,0.0831,False,14.53,70.91,1016.95,78.1,normal,attention,attention,attention,0.2738
residential,wood,64,3142.7,continental,4.456,0.38,False,3.11,50.28,1014.92,466.2,critical,normal,normal,critical,0.6276
historical,brick,16,1664.3,arid,0.166,0.0,False,21.46,20.17,1007.26,218.7,normal,normal,normal,normal,0.1124
commercial,concrete,14,1942.6,continental,0.0,0.0202,True,10.0,49.14,1019.85,355.6,attention,normal,normal,attention,0.0
residential,mixed,56,3141.6,continental,1.972,0.1047,False,25.74,41.68,1011.98,331.0,attention,normal,normal,attention,0.4275
commercial,concrete,23,1781.7,continental,1.471,0.1392,False,1.61,58.54,1003.74,476.0,normal,normal,normal,normal,0.3833
residential,brick,36,4203.0,arid,1.122,0.0809,False,30.47,20.89,1013.63,268.5,normal,normal,normal,normal,0.3261
residential,brick,38,1097.7,temperate,1.087,0.1094,False,9.62,70.39,1011.35,335.8,normal,attention,normal,attention,0.3408
residential,brick,26,2308.2,temperate,0.229,0.0009,True,15.56,52.71,1012.2,414.2,attention,normal,normal,attention,0.1189
commercial,brick,43,448.8,coastal,1.95,0.1421,False,21.19,57.99,1011.99,458.6,attention,normal,normal,attention,0.4101
residential,brick,12,198.4,temperate,0.685,0.056,False,10.69,51.55,1024.99,376.7,normal,normal,normal,normal,0.2454
industrial,mixed,73,1098.2,continental,0.078,0.0156,False,4.47,42.14,1012.86,249.3,normal,normal,normal,normal,0.1207
residential,concrete,56,4378.3,temperate,1.727,0.1875,False,18.86,55.84,1016.45,295.5,attention,normal,normal,attention,0.4148
commercial,mixed,10,3916.3,coastal,2.098,0.2456,False,22.63,74.58,1011.86,629.6,attention,attention,normal,attention,0.4503
commercial,brick,17,3492.5,temperate,1.256,0.1079,False,22.79,52.14,1006.85,448.6,normal,normal,normal,normal,0.2983
commercial,brick,11,1943.6,temperate,0.087,0.0787,False,11.62,45.65,1022.4,368.5,normal,normal,normal,normal,0.0
residential,brick,52,805.0,arid,3.359,0.2591,False,32.47,36.26,1004.85,283.1,attention,normal,normal,attention,0.5468
residential,concrete,59,4600.6,temperate,3.375,0.3108,False,11.41,59.59,1020.31,296.3,attention,normal,normal,attention,0.5501
residential,concrete,48,277.4,temperate,0.638,0.0429,False,15.64,71.91,1006.47,450.1,normal,normal,normal,normal,0.2642
historical,brick,36,2091.6,arid,3.755,0.2412,False,28.56,41.67,1008.17,210.9,attention,normal,normal,attention,0.5676
commercial,concrete,46,1712.3,continental,0.63,0.0779,False,-5.9,31.78,1017.06,557.6,normal,normal,normal,normal,0.2634
commercial,concrete,14,1106.8,continental,1.914,0.1034,False,-0.08,42.4,1008.0,473.7,normal,normal,normal,normal,0.4127
commercial,brick,39,878.3,arid,5.352,0.4324,False,27.66,27.47,1008.83,404.2,critical,normal,normal,critical,0.7129
residential,brick,80,4778.5,arid,4.676,0.3903,False,30.89,33.77,1000.28,345.0,critical,normal,normal,critical,0.6586
industrial,concrete,78,3077.9,temperate,2.99,0.2024,False,20.06,44.44,1012.42,233.8,attention,normal,normal,attention,0.5069
historical,brick,3,4676.2,continental,0.0,0.0,False,3.05,58.33,1010.48,313.2,normal,normal,normal,normal,0.0165
commercial,brick,13,2812.2,coastal,0.192,0.0,False,14.01,52.41,1019.59,460.5,normal,normal,normal,normal,0.0625
residential,wood,44,3197.3,coastal,1.47,0.1526,False,21.5,66.86,1009.67,365.7,attention,attention,normal,attention,0.3632
residential,concrete,35,1330.5,temperate,0.962,0.0255,False,10.19,68.89,1012.54,276.8,normal,normal,normal,normal,0.2595
residential,concrete,9,564.4,temperate,0.247,0.0,False,13.92,54.95,1025.77,407.4,normal,normal,normal,normal,0.1543
commercial,concrete,84,973.4,temperate,3.502,0.2385,False,16.95,62.02,1022.2,315.0,attention,normal,normal,attention,0.5618
residential,brick,55,1085.1,arid,1.963,0.1033,False,18.74,22.32,1012.27,236.8,attention,normal,normal,attention,0.4143
residential,wood,26,1887.3,coastal,0.831,0.0715,False,19.15,68.01,1015.01,177.7,normal,attention,normal,attention,0.2958
industrial,concrete,46,2686.9,continental,3.144,0.244,False,19.13,74.07,1022.25,257.5,attention,normal,normal,attention,0.5155
residential,concrete,113,1612.5,coastal,2.82,0.2633,False,16.39,77.67,1010.98,451.1,attention,attention,normal,attention,0.5018
industrial,concrete,80,437.5,temperate,1.88,0.0818,False,17.79,68.26,1021.41,374.5,attention,normal,normal,attention,0.4119
commercial,brick,56,2924.9,continental,1.567,0.1114,False,1.34,44.59,1016.73,365.9,normal,normal,normal,normal,0.3886
residential,concrete,24,4086.0,continental,0.527,0.0291,False,1.25,58.47,1013.09,372.8,normal,normal,normal,normal,0.1535
commercial,wood,63,1551.4,temperate,1.742,0.0753,False,9.37,50.63,1009.6,388.0,attention,normal,normal,attention,0.3891
residential,brick,68,1015.1,temperate,5.468,0.5219,False,11.44,52.43,1010.4,296.9,critical,normal,normal,critical,0.7183
commercial,concrete,66,4896.4,temperate,1.555,0.1338,False,13.49,48.42,1011.12,434.2,attention,normal,normal,attention,0.3849
commercial,brick,64,497.2,temperate,0.603,0.0206,False,11.71,54.47,1006.63,481.7,normal,normal,normal,normal,0.2645
historical,brick,89,4497.6,temperate,4.825,0.3754,False,12.62,73.98,1019.92,214.6,critical,attention,normal,critical,0.6472
industrial,concrete,59,894.7,temperate,0.0,0.0189,False,9.76,52.48,1012.8,321.2,normal,normal,normal,normal,0.1224
residential,concrete,87,757.7,temperate,4.967,0.4256,False,14.49,73.65,1011.96,287.5,critical,normal,normal,critical,0.6624
residential,brick,20,2697.8,temperate,2.841,0.1551,False,10.14,65.61,1004.19,242.6,attention,normal,normal,attention,0.4843
residential,brick,20,2019.7,continental,0.181,0.009,False,-5.56,33.41,1016.78,466.7,normal,normal,normal,normal,0.0359
historical,brick,21,4625.9,continental,2.125,0.1415,False,16.49,70.47,1026.52,234.6,attention,attention,normal,attention,0.4174
commercial,concrete,13,4932.8,continental,0.231,0.0149,False,15.06,52.85,1007.77,426.9,normal,normal,normal,normal,0.1202
historical,mixed,30,2923.1,arid,0.155,0.0,False,21.82,18.14,1007.8,284.4,normal,normal,normal,normal,0.0
residential,brick,54,4502.6,arid,2.666,0.1892,False,34.53,35.09,1010.13,259.7,attention,normal,normal,attention,0.5058
commercial,brick,14,4762.9,temperate,0.0,0.0105,False,15.39,52.3,1011.31,600.8,normal,normal,normal,normal,0.0
residential,wood,99,1915.3,temperate,4.308,0.3593,False,19.91,62.63,1019.73,306.1,critical,attention,normal,critical,0.6429
industrial,concrete,54,4808.4,temperate,0.857,0.0975,False,18.93,59.85,1011.15,267.9,normal,normal,normal,normal,0.2651
residential,wood,61,3689.0,coastal,0.542,0.044,False,24.95,67.74,1006.56,370.1,normal,attention,normal,attention,0.2194
residential,wood,22,3460.5,coastal,0.12,0.0392,True,17.57,61.11,1017.12,263.5,attention,attention,normal,attention,0.1271
residential,concrete,20,103.1,temperate,0.246,0.0055,False,23.03,42.46,1014.75,432.4,normal,normal,normal,normal,0.1684
commercial,concrete,96,1164.4,continental,2.068,0.1581,False,24.21,63.25,1021.31,432.7,attention,normal,normal,attention,0.4572
residential,concrete,45,4917.9,temperate,0.258,0.015,False,17.31,64.58,1018.81,347.3,normal,normal,normal,normal,0.156
residential,brick,90,4513.3,temperate,1.834,0.1725,False,14.4,60.54,1018.45,211.5,attention,normal,normal,attention,0.4157
historical,brick,30,4343.4,arid,0.855,0.0484,False,30.96,10.42,1007.64,230.7,normal,normal,normal,normal,0.2642
commercial,concrete,32,1561.9,temperate,0.0,0.0177,False,15.15,56.09,1018.1,432.4,normal,normal,normal,normal,0.0
commercial,concrete,30,4226.0,arid,1.095,0.0754,True,17.37,23.03,1007.09,629.3,attention,normal,normal,attention,0.2889
residential,concrete,31,4859.5,temperate,0.0,0.0189,False,8.83,58.32,1009.47,386.0,normal,normal,normal,normal,0.0352
industrial,concrete,21,1504.5,continental,1.652,0.1756,False,-17.1,74.54,1019.85,173.6,attention,attention,attention,attention,0.4013
residential,brick,93,4599.8,temperate,4.561,0.3758,False,19.23,42.49,1001.34,397.1,critical,normal,normal,critical,0.6459
commercial,concrete,13,2872.5,temperate,0.0,0.0036,False,13.79,45.73,1021.7,441.6,normal,normal,normal,normal,0.0615
residential,mixed,68,3556.0,temperate,0.436,0.0341,False,20.13,43.72,1018.73,404.6,normal,normal,normal,normal,0.2161
residential,wood,81,553.8,temperate,2.708,0.2312,False,17.52,51.21,1007.09,427.1,attention,normal,normal,attention,0.4769
commercial,concrete,65,2447.8,temperate,0.868,0.0915,False,6.71,43.97,1020.93,536.2,normal,attention,normal,normal,0.289
residential,concrete,35,1256.5,arid,0.0,0.0,False,19.82,28.26,1008.46,463.5,normal,normal,normal,normal,0.0427
residential,brick,52,4234.5,arid,0.328,0.022,False,25.84,22.37,1014.04,370.0,normal,normal,normal,normal,0.2027
commercial,concrete,78,627.0,coastal,4.585,0.3739,False,21.23,70.61,1014.1,560.1,critical,normal,normal,critical,0.6505
residential,brick,19,4012.7,temperate,1.126,0.1255,False,10.42,42.66,1006.88,287.2,normal,normal,normal,normal,0.3282
commercial,concrete,84,4463.1,coastal,4.816,0.4288,False,17.18,57.73,1022.1,558.7,critical,normal,attention,critical,0.6726
commercial,concrete,56,4542.8,temperate,1.567,0.096,False,15.81,56.25,1014.13,195.4,normal,normal,attention,attention,0.3793
residential,brick,40,1129.5,temperate,2.516,0.228,False,12.75,57.51,1006.43,372.8,attention,normal,normal,attention,0.4883
historical,mixed,14,2054.7,coastal,0.803,0.0703,False,9.96,65.8,1015.05,264.1,normal,attention,normal,normal,0.2796
industrial,concrete,75,3780.2,temperate,1.071,0.1185,False,22.78,73.88,1018.04,300.7,normal,normal,normal,normal,0.3179
industrial,concrete,28,3674.4,continental,0.67,0.0725,False,29.27,25.72,1011.02,450.0,normal,normal,normal,normal,0.2796
residential,concrete,34,1704.8,continental,0.086,0.0,False,22.8,63.23,1010.08,306.1,normal,normal,normal,normal,0.0
residential,wood,18,4090.2,temperate,0.762,0.0845,False,17.87,51.5,1011.05,505.9,normal,normal,normal,normal,0.2381
residential,brick,91,2312.0,arid,5.283,0.3806,False,18.82,34.85,1007.52,353.1,critical,normal,normal,critical,0.6788
residential,brick,71,2575.0,temperate,3.045,0.2109,False,19.12,40.5,1020.74,429.3,attention,normal,normal,attention,0.5205
commercial,concrete,17,4995.5,temperate,0.67,0.0771,False,16.44,46.78,1009.73,429.5,normal,normal,normal,normal,0.2908
residential,concrete,45,99.8,temperate,0.322,0.0375,False,16.73,53.78,1013.27,307.9,normal,normal,normal,normal,0.1333
industrial,concrete,14,657.4,continental,0.188,0.0143,False,15.12,39.78,1010.44,437.5,normal,normal,normal,normal,0.1176
industrial,mixed,61,771.4,temperate,0.336,0.03,False,10.29,61.93,1018.88,363.3,normal,normal,normal,normal,0.1755
residential,concrete,94,1869.9,temperate,0.298,0.0323,False,14.83,59.66,1012.82,307.0,normal,normal,normal,normal,0.1879
residential,concrete,67,3461.7,continental,0.882,0.0441,False,20.51,77.2,1007.56,434.8,normal,attention,normal,attention,0.2637
industrial,concrete,65,2338.0,temperate,1.504,0.0551,False,20.6,71.02,1015.79,277.9,normal,normal,normal,normal,0.3597
residential,concrete,34,1926.3,arid,7.503,0.6118,True,33.36,47.6,1002.77,294.3,critical,normal,normal,critical,0.8385
residential,brick,37,1353.4,temperate,3.012,0.2813,False,25.01,60.3,1018.11,216.7,normal,normal,normal,attention,0.5189
commercial,mixed,17,681.8,arid,0.0,0.0059,False,35.99,13.61,1011.14,455.8,normal,normal,normal,normal,0.0385
commercial,brick,41,243.8,temperate,1.988,0.151,False,5.37,73.76,1009.87,466.8,attention,attention,normal,attention,0.4078
commercial,concrete,18,3612.4,temperate,0.0,0.0037,False,5.11,54.57,1022.02,335.2,normal,normal,normal,normal,0.107
residential,mixed,33,3830.0,continental,0.115,0.0452,False,11.26,48.18,1026.42,228.3,normal,normal,normal,normal,0.1455
commercial,concrete,47,1415.2,arid,3.294,0.3331,False,27.1,42.11,1009.46,428.9,attention,normal,normal,attention,0.5487
commercial,mixed,55,1118.3,temperate,4.211,0.3267,False,18.98,52.62,1015.4,438.1,attention,normal,normal,attention,0.6176
commercial,concrete,44,4504.2,coastal,2.107,0.1805,False,17.78,71.98,1012.5,402.1,attention,normal,normal,attention,0.4532
residential,brick,39,162.2,temperate,0.668,0.1128,False,19.53,64.97,1017.71,402.8,normal,normal,normal,normal,0.2781
residential,concrete,42,261.5,continental,1.328,0.1421,False,7.93,70.77,1015.18,412.8,attention,normal,normal,attention,0.3595
commercial,brick,24,4143.5,continental,0.034,0.0211,False,12.32,32.51,1022.28,560.9,normal,normal,normal,normal,0.0
residential,mixed,55,3538.1,temperate,0.265,0.0071,True,5.93,58.62,1008.83,300.9,attention,normal,normal,attention,0.1407
industrial,concrete,4,199.6,temperate,0.618,0.0323,False,21.38,37.31,1017.68,294.0,normal,normal,normal,normal,0.239
residential,brick,90,4085.7,coastal,3.107,0.2058,False,18.29,64.3,1012.24,371.4,attention,normal,normal,attention,0.5423
residential,brick,47,3127.3,continental,1.162,0.104,False,-16.23,65.08,1010.64,360.7,normal,attention,normal,attention,0.3458
commercial,brick,38,2158.6,temperate,0.02,0.0365,False,17.77,86.29,1005.17,408.9,normal,critical,normal,critical,0.0974
